,publisher_id,num_skus,num_products,num_retailers,total_points,points_mean,importance_mode,remaining_lifecycle_months_mean,num_geographies,num_listings,weighted_score
170,411,64,6,278,10908,16.208023774145616,3.0,41.1887072808321,62,673,-21279.421248142644
171,415,15,3,137,3703,20.125,3.0,4.054347826086956,50,184,-16590.440217391304
172,416,6,1,79,1057,13.379746835443038,4.0,-1.0,57,79,-12066.620253164558
173,417,12,2,55,1788,20.318181818181817,3.0,27.0,20,88,-1508.68181969833
174,418,25,9,120,3818,20.526881720430108,3.0,24.376344086021504,54,186,-9334.838730584102
175,419,85,27,162,17226,26.583333333333332,2.0,12.17283950617284,57,648,9090.196671259393
176,420,2,1,21,334,15.181818181818182,4.0,-1.0,16,22,-3164.818181818182
177,421,32,4,82,3914,25.58169934640523,3.0,14.084967320261438,30,153,-3375.037841856142
178,422,31,6,218,9005,23.450520833333332,3.0,0.2552083333333333,62,384,-20706.028645833336
179,423,10,3,90,4449,27.128048780487806,3.0,16.0,34,164,-3459.962751079038
180,425,2,2,50,727,14.54,5.0,3.62,49,50,-7084.96
181,426,14,2,76,2591,18.77536231884058,3.0,20.5,31,138,-4259.725646376484
182,427,3,3,2,112,28.0,3.0,38.75,2,4,5746.999999999988
183,429,5,1,29,576,19.2,4.0,-3.0,20,30,-4311.8
184,437,2,1,7,322,46.0,4.0,10.0,6,7,2397.8687222225317
185,438,6,3,12,676,37.55555555555556,4.0,18.88888888888889,7,18,3113.9393925220165
186,439,33,3,186,8403,19.272935779816514,3.0,15.0,44,436,-12595.973883828357
187,440,2,2,41,495,12.073170731707316,4.0,12.073170731707316,40,41,-3109.7174695093386
188,441,14,3,62,985,12.468354430379748,3.0,13.265822784810126,46,79,-5770.847418858793
189,442,3,1,12,115,9.583333333333334,5.0,12.0,11,12,1287.1258289800005
190,443,1,1,1,120,120.0,3.0,22.0,1,1,4374.999774929651
191,444,17,4,46,1753,21.641975308641975,4.0,18.65432098765432,23,81,-828.932313386294
192,445,16,4,173,4593,13.39067055393586,5.0,4.0,62,343,-21066.109329446066
193,446,138,17,132,15850,15.53921568627451,2.0,3.2558823529411764,39,1020,9299.627450980392
194,447,11,3,10,423,20.142857142857142,3.0,12.0,7,21,2245.1853527895246
195,449,10,4,92,1943,18.504761904761907,3.0,6.076190476190476,28,105,-11784.655564378212
196,451,8,2,41,1357,29.5,3.0,19.17391304347826,19,46,-675.6124946780865
197,452,23,8,152,5353,17.436482084690553,3.0,8.941368078175897,57,307,-13481.013617575336
198,457,30,9,152,5744,25.873873873873872,4.0,18.56756756756757,56,222,-11777.376335710705
199,458,39,11,147,7831,20.23514211886305,3.0,14.863049095607234,50,387,-6877.242994098029
200,459,22,5,127,3624,19.27659574468085,3.0,37.61702127659574,56,188,-9619.021276595782
201,460,6,2,19,552,27.6,4.0,11.5,13,20,861.9264571230719
202,470,2,1,21,244,11.090909090909092,4.0,18.0,21,22,553.5786206662024
203,471,2,2,90,1086,12.066666666666666,4.0,6.0,53,90,-13270.433333333334
204,473,5,2,103,1313,12.504761904761905,3.0,12.4,58,105,-12504.318352641585
205,474,37,12,147,3129,13.784140969162996,4.0,19.259911894273127,51,227,-16087.22815557179
206,476,16,7,38,1108,13.349397590361447,3.0,17.903614457831324,16,83,-781.8026884374624
207,477,5,2,15,263,15.470588235294118,5.0,19.470588235294116,10,17,1795.0265880042173
208,478,25,8,56,1994,16.211382113821138,1.0,15.121951219512194,28,123,-2495.3119785658782
209,479,2,1,50,727,14.54,4.0,18.0,49,50,-3640.9722884247067
210,480,3,1,50,1254,12.666666666666666,4.0,5.0,49,99,-5818.333333333334
211,481,2,1,52,779,14.98076923076923,4.0,17.0,49,52,-3993.552634170811
212,482,74,14,203,10615,19.512867647058822,3.0,18.97610294117647,67,544,-10860.381468225707
213,483,1,1,49,607,12.387755102040817,4.0,15.0,49,49,-4001.859064506132
214,484,7,3,70,1084,13.897435897435898,4.0,5.9743589743589745,57,78,-9713.166666666666
215,486,1,1,49,607,12.387755102040817,4.0,11.0,49,49,-4415.08813889613
216,487,19,5,72,1351,12.281818181818181,3.0,11.236363636363636,53,110,-7030.220949347072
217,488,26,4,120,3079,20.804054054054053,4.0,14.621621621621621,56,148,-11811.394119490975
218,489,7,3,74,2378,16.4,4.0,16.0,51,145,-4742.690799859525
219,502,36,12,120,3835,15.847107438016529,2.0,14.958677685950413,52,242,-10219.542356391674
220,503,2,1,47,456,9.702127659574469,4.0,4.0,47,47,-7053.297872340426
221,504,1,1,49,607,12.387755102040817,4.0,18.0,49,49,-3701.6245333226652
222,505,8,3,53,1756,9.242105263157894,4.0,20.61578947368421,53,190,-1686.6798457757345
223,506,10,5,54,2174,9.172995780590718,4.0,23.29113924050633,54,237,-712.2131420535259
224,507,53,5,276,10581,16.82193958664547,3.0,4.531001589825119,61,629,-27265.077901430843
225,508,51,23,118,9630,9.340446168768187,5.0,15.170708050436469,62,1031,2814.703165580249
226,509,2,1,49,470,9.591836734693878,4.0,2.0,49,49,-7581.408163265306
227,510,1,1,41,301,7.341463414634147,4.0,1.0,41,41,-6594.658536585366
228,511,2,1,49,1214,12.387755102040817,4.0,3.0,49,98,-5917.112244897959
229,512,2,1,49,470,9.591836734693878,4.0,3.0,49,49,-7481.408163265306
230,513,4,2,51,630,12.352941176470589,4.0,-0.5294117647058824,49,51,-7881.588235294118
231,514,3,2,53,638,10.290322580645162,4.0,4.838709677419355,53,62,-7669.3387096774195
232,515,3,1,56,498,8.892857142857142,4.0,-3.0,56,56,-9275.107142857143
233,516,5,1,77,863,11.064102564102564,5.0,21.0,57,78,-7894.43650924054
234,519,28,16,65,3524,10.550898203592814,5.0,16.164670658682635,46,334,-692.0590499170796
235,520,117,27,199,14599,19.4913217623498,3.0,21.929238985313752,54,749,-1796.0850212798366
236,521,1,1,5,53,10.6,4.0,17.0,4,5,2920.0665965984194
237,522,39,4,90,5580,23.25,4.0,16.445833333333333,33,240,-1136.724804952146
238,523,11,2,91,1519,13.094827586206897,4.0,10.586206896551724,42,116,-10138.667367450049
239,528,41,3,265,9951,15.100151745068285,3.0,18.267071320182094,58,659,-23079.70212448159
240,531,5,1,27,926,31.93103448275862,3.0,-3.0,14,29,-3244.5689655172414
241,533,67,17,145,8279,20.441975308641975,4.0,19.264197530864198,51,405,-5278.141742665583
242,534,8,4,5,522,65.25,3.0,29.5,3,8,5123.7499998755175
243,535,22,5,57,2303,27.094117647058823,3.0,21.294117647058822,28,85,-1453.994573557035
244,538,11,2,39,1361,26.686274509803923,3.0,17.0,18,51,-529.8471288917763
245,539,32,11,40,3482,30.278260869565216,4.0,13.417391304347825,23,115,3149.815962936844
246,540,14,4,38,1652,30.59259259259259,2.0,12.925925925925926,17,54,-193.27880170257367
247,541,8,1,51,992,18.71698113207547,4.0,6.0,25,53,-6512.2830188679245
248,542,12,4,37,1340,16.54320987654321,3.0,9.185185185185185,20,81,-1057.1794393495763
249,543,2,2,2,160,40.0,3.0,17.0,1,4,3689.4665965984195
250,579,8,2,17,367,15.291666666666666,3.0,15.0,11,24,1195.5448470584931
251,590,40,6,250,8285,18.534675615212528,4.0,21.366890380313198,62,447,-23731.27671026409
252,591,11,1,95,1704,17.21212121212121,4.0,26.0,51,99,-8936.787882910186
253,592,14,2,59,1485,15.631578947368421,2.0,2.389473684210526,23,95,-7295.421052631579
254,593,25,3,128,4016,18.854460093896712,4.0,23.0,48,213,-10437.645622704858
255,594,12,2,74,2610,21.39344262295082,4.0,21.721311475409838,28,122,-3755.4757072430566
256,595,20,4,54,1929,24.73076923076923,3.0,22.064102564102566,19,78,-1589.3591854544356
257,596,7,4,18,336,12.0,3.0,12.642857142857142,11,28,707.1791178656931
258,597,5,1,26,710,20.285714285714285,3.0,27.0,12,35,1499.7857127692027
259,598,7,1,34,900,23.076923076923077,4.0,25.0,16,39,245.5769118713299
260,599,16,6,23,830,19.761904761904763,3.0,13.80952380952381,12,42,901.9025831856466
261,601,4,4,2,200,50.0,3.0,20.75,2,4,4134.999214427291
262,602,1,1,1,60,60.0,4.0,-12.0,1,1,-1204.0
263,604,5,1,10,282,28.2,4.0,27.0,5,10,3491.699998483488
264,605,2,1,2,63,31.5,4.0,19.0,2,2,3692.495479341186
265,607,6,4,14,233,8.62962962962963,4.0,23.0,6,27,2256.1295468308754
266,608,4,2,4,309,44.142857142857146,2.0,-4.428571428571429,4,7,-512.2142857142858
267,609,3,1,30,565,18.225806451612904,3.0,10.0,19,31,-1245.4054713258558
268,610,15,3,85,3835,19.870466321243523,2.0,12.860103626943005,28,193,-4086.7167814694876
269,611,9,3,21,2245,49.888888888888886,4.0,12.066666666666666,8,45,3989.4177756046884
270,612,3,2,5,1080,120.0,4.0,7.222222222222222,1,9,3508.0725656020077
271,613,23,5,42,2329,22.833333333333332,2.0,9.490196078431373,18,102,68.86315678779397
272,615,5,1,48,635,12.7,2.0,28.0,20,50,-2492.300000557894
273,617,25,6,41,3277,23.077464788732396,2.0,7.915492957746479,21,142,1802.5883261872998
274,618,29,4,109,4398,22.553846153846155,2.0,7.174358974358975,50,195,-8497.54426448025
275,619,18,3,43,1062,17.40983606557377,2.0,9.032786885245901,19,61,-2763.6738262900235
276,620,5,1,38,1380,34.5,4.0,19.0,16,40,-95.50452065881404
277,621,12,4,65,1137,10.336363636363636,3.0,9.854545454545455,48,110,-6344.575550634981
278,622,42,3,167,6911,18.628032345013477,2.0,11.533692722371967,55,371,-12634.905437017207
279,623,9,3,35,1175,16.785714285714285,2.0,9.17142857142857,17,70,-1032.458699779419
280,626,2,2,1,240,120.0,3.0,21.0,1,2,4506.499388195359
281,627,7,2,21,1550,48.4375,2.0,1.0,10,32,-511.5625
282,628,28,3,117,3517,19.11413043478261,3.0,30.91304347826087,51,184,-8716.081521769429
283,630,15,4,27,1388,19.82857142857143,3.0,-1.2142857142857142,12,70,-2144.6
284,632,5,2,15,512,28.444444444444443,3.0,9.0,10,18,1158.8703077087164
285,633,12,1,84,1314,15.10344827586207,2.0,-8.0,50,87,-13162.396551724138
286,634,3,1,31,908,29.29032258064516,3.0,-9.0,15,31,-4593.709677419355
287,635,49,9,83,4749,22.614285714285714,2.0,7.233333333333333,32,210,-3155.6921632193225
288,636,3,1,20,856,42.8,3.0,-12.0,10,20,-3023.2
289,637,12,2,81,2758,19.422535211267604,2.0,16.014084507042252,28,142,-5264.258544036773
290,640,4,2,12,336,18.666666666666668,3.0,-3.0,7,18,-1761.8333333333333
291,643,27,10,26,3136,35.235955056179776,3.0,19.06741573033708,14,89,5526.473302148675
292,646,5,1,25,580,23.2,3.0,-4.0,13,25,-3691.8
293,647,22,7,37,3383,33.83,3.0,15.14,16,100,3699.615425340977
294,648,6,1,12,588,49.0,3.0,0.0,8,12,-935.0
295,649,25,3,40,2702,30.704545454545453,3.0,20.761363636363637,19,88,2359.3401323946327
296,650,27,3,65,3150,22.66187050359712,2.0,-1.5683453237410072,23,139,-5414.172661870503
297,651,22,8,98,3958,25.869281045751634,3.0,27.49673202614379,49,153,-4813.457517262689
298,652,5,3,4,67,9.571428571428571,4.0,4.0,4,7,-195.92857142857144
299,653,2,1,3,132,33.0,3.0,1.0,2,4,-146.0
300,654,1,1,5,66,13.2,3.0,4.0,5,5,-351.79999999999995
301,655,4,1,22,598,26.0,2.0,-12.0,11,23,-3915.0
302,656,4,2,7,952,86.54545454545455,2.0,5.7272727272727275,4,11,1297.7727272727275
303,657,19,5,29,4475,67.8030303030303,2.0,23.439393939393938,15,66,8158.242370884683
